# col1: k (Å^-1)
# col2-6 : 排序块 10..14（原始数据）
# col7-11 : 重连后的物理带（编号按 K 点能量顺序）
  1.480875    1.20968    2.52704    2.80554    4.26504    6.67868    1.20968    2.52704    2.80554    4.26504    6.67868   10   11   12   13   14
  1.491845    1.23205    2.54479    2.78652    4.24209    6.66605    1.23205    2.54479    2.78652    4.24209    6.66605   10   11   12   13   14
  1.502814    1.25495    2.56345    2.76712    4.21771    6.65257    1.25495    2.56345    2.76712    4.21771    6.65257   10   11   12   13   14
  1.513783    1.27833    2.58281    2.74735    4.19204    6.63808    1.27833    2.58281    2.74735    4.19204    6.63808   10   11   12   13   14
  1.524753    1.30213    2.60276    2.72720    4.16525    6.62245    1.30213    2.60276    2.72720    4.16525    6.62245   10   11   12   13   14
  1.535722    1.32622    2.62326    2.70667    4.13753    6.60563    1.32622    2.62326    2.70667    4.13753    6.60563   10   11   12   13   14
  1.546692    1.35043    2.64438    2.68579    4.10902    6.58768    1.35043    2.64438    2.68579    4.10902    6.58768   10   11   12   13   14
  1.557661    1.37457    2.66433    2.66656    4.07982    6.56882    1.37457    2.66656    2.66433    4.07982    6.56882   10   12   11   13   14
  1.568631    1.39845    2.64318    2.68921    4.04993    6.54940    1.39845    2.68921    2.64318    4.04993    6.54940   10   12   11   13   14
  1.579600    1.42186    2.62166    2.71341    4.01930    6.52982    1.42186    2.71341    2.62166    4.01930    6.52982   10   12   11   13   14
  1.590570    1.44464    2.60016    2.73918    3.98782    6.51049    1.44464    2.73918    2.60016    3.98782    6.51049   10   12   11   13   14
  1.601539    1.46667    2.57882    2.76677    3.95538    6.49175    1.46667    2.76677    2.57882    3.95538    6.49175   10   12   11   13   14
  1.612508    1.48788    2.55778    2.79634    3.92188    6.47378    1.48788    2.79634    2.55778    3.92188    6.47378   10   12   11   13   14
  1.623478    1.50825    2.53717    2.82792    3.88736    6.45663    1.50825    2.82792    2.53717    3.88736    6.45663   10   12   11   13   14
  1.634447    1.52783    2.51710    2.86139    3.85195    6.44012    1.52783    2.86139    2.51710    3.85195    6.44012   10   12   11   13   14
  1.645417    1.54666    2.49764    2.89647    3.81598    6.42393    1.54666    2.89647    2.49764    3.81598    6.42393   10   12   11   13   14
  1.656386    1.56485    2.47883    2.93275    3.77989    6.40761    1.56485    2.93275    2.47883    3.77989    6.40761   10   12   11   13   14
  1.667356    1.58245    2.46066    2.96969    3.74426    6.39062    1.58245    2.96969    2.46066    3.74426    6.39062   10   12   11   13   14
  1.678325    1.59951    2.44309    3.00671    3.70972    6.37242    1.59951    3.00671    2.44309    3.70972    6.37242   10   12   11   13   14
  1.689295    1.61603    2.42607    3.04321    3.67689    6.35258    1.61603    3.04321    2.42607    3.67689    6.35258   10   12   11   13   14
  1.700264    1.63193    2.40956    3.07868    3.64628    6.33083    1.63193    3.07868    2.40956    3.64628    6.33083   10   12   11   13   14
  1.711234    1.64710    2.39353    3.11270    3.61822    6.30715    1.64710    3.11270    2.39353    3.61822    6.30715   10   12   11   13   14
  1.722203    1.66140    2.37797    3.14504    3.59282    6.28178    1.66140    3.14504    2.37797    3.59282    6.28178   10   12   11   13   14
  1.733172    1.67465    2.36292    3.17570    3.56990    6.25522    1.67465    3.17570    2.36292    3.56990    6.25522   10   12   11   13   14
  1.744142    1.68671    2.34844    3.20489    3.54909    6.22812    1.68671    3.20489    2.34844    3.54909    6.22812   10   12   11   13   14
  1.755111    1.69749    2.33462    3.23299    3.52984    6.20128    1.69749    3.23299    2.33462    3.52984    6.20128   10   12   11   13   14
  1.766081    1.70695    2.32155    3.26039    3.51162    6.17544    1.70695    3.26039    2.32155    3.51162    6.17544   10   12   11   13   14
  1.777050    1.71512    2.30933    3.28736    3.49411    6.15130    1.71512    3.28736    2.30933    3.49411    6.15130   10   12   11   13   14
  1.788020    1.72210    2.29803    3.31352    3.47771    6.12934    1.72210    3.31352    2.29803    3.47771    6.12934   10   12   11   13   14
  1.798989    1.72805    2.28772    3.33687    3.46449    6.10987    1.72805    3.33687    2.28772    3.46449    6.10987   10   12   11   13   14
  1.809959    1.73315    2.27842    3.35176    3.46021    6.09291    1.73315    3.35176    2.27842    3.46021    6.09291   10   12   11   13   14
  1.820928    1.73760    2.27012    3.35113    3.47206    6.07826    1.73760    3.35113    2.27012    3.47206    6.07826   10   12   11   13   14
  1.831897    1.74156    2.26275    3.33688    3.49819    6.06551    1.74156    3.33688    2.26275    3.49819    6.06551   10   12   11   13   14
  1.842867    1.74513    2.25626    3.31585    3.53174    6.05412    1.74513    3.31585    2.25626    3.53174    6.05412   10   12   11   13   14
  1.853836    1.74839    2.25057    3.29228    3.56832    6.04347    1.74839    3.29228    2.25057    3.56832    6.04347   10   12   11   13   14
