  0.58138060E+00 -0.14748647E+02
  0.59235005E+00 -0.14767932E+02
  0.60331949E+00 -0.14783758E+02
  0.61428894E+00 -0.14795327E+02
  0.62525838E+00 -0.14802442E+02
  0.63622783E+00 -0.14805527E+02
  0.64719727E+00 -0.14805510E+02
  0.65816672E+00 -0.14803624E+02
  0.66913616E+00 -0.14801162E+02
  0.68010561E+00 -0.14799247E+02
  0.69107505E+00 -0.14798663E+02
  0.70204450E+00 -0.14799755E+02
  0.71301394E+00 -0.14802407E+02
  0.72398339E+00 -0.14806083E+02
  0.73495283E+00 -0.14809931E+02
  0.74592228E+00 -0.14812930E+02
  0.75689172E+00 -0.14814066E+02
  0.76786117E+00 -0.14812512E+02
  0.77883061E+00 -0.14807783E+02
  0.78980006E+00 -0.14799824E+02
  0.80076951E+00 -0.14789012E+02
  0.81173895E+00 -0.14776076E+02
  0.82270840E+00 -0.14761951E+02
  0.83367784E+00 -0.14747602E+02
  0.84464729E+00 -0.14733862E+02
  0.85561673E+00 -0.14721309E+02
  0.86658618E+00 -0.14710203E+02
  0.87755562E+00 -0.14700479E+02
  0.88852507E+00 -0.14691788E+02
  0.89949451E+00 -0.14683578E+02
  0.91046396E+00 -0.14675188E+02
  0.92143340E+00 -0.14665971E+02
  0.93240285E+00 -0.14655408E+02
  0.94337229E+00 -0.14643202E+02
  0.95434174E+00 -0.14629338E+02
  0.96531118E+00 -0.14614084E+02
  0.97628063E+00 -0.14597934E+02
  0.98725008E+00 -0.14581508E+02
  0.99821952E+00 -0.14565438E+02
  0.10091890E+01 -0.14550255E+02
  0.10201584E+01 -0.14536316E+02
  0.10311279E+01 -0.14523775E+02
  0.10420973E+01 -0.14512587E+02
  0.10530667E+01 -0.14502550E+02
  0.10640362E+01 -0.14493347E+02
  0.10750056E+01 -0.14484604E+02
  0.10859751E+01 -0.14475951E+02
  0.10969445E+01 -0.14467084E+02
  0.11079140E+01 -0.14457828E+02
  0.11188834E+01 -0.14448169E+02
  0.11298529E+01 -0.14438264E+02
  0.11408223E+01 -0.14428399E+02
  0.11517918E+01 -0.14418923E+02
  0.11627612E+01 -0.14410162E+02
  0.11737306E+01 -0.14402352E+02
  0.11847001E+01 -0.14395604E+02
  0.11956695E+01 -0.14389910E+02
  0.12066390E+01 -0.14385184E+02
  0.12176084E+01 -0.14381301E+02
  0.12285779E+01 -0.14378110E+02
  0.12395473E+01 -0.14375443E+02
  0.12505168E+01 -0.14373119E+02
  0.12614862E+01 -0.14370970E+02
  0.12724557E+01 -0.14368883E+02
  0.12834251E+01 -0.14366842E+02
  0.12943945E+01 -0.14364944E+02
  0.13053640E+01 -0.14363371E+02
  0.13163334E+01 -0.14362332E+02
  0.13273029E+01 -0.14362099E+02
  0.13382723E+01 -0.14362804E+02
  0.13492418E+01 -0.14364301E+02
  0.13602112E+01 -0.14366369E+02
  0.13711807E+01 -0.14368804E+02
  0.13821501E+01 -0.14371487E+02
  0.13931196E+01 -0.14374377E+02
  0.14040890E+01 -0.14377471E+02
  0.14150584E+01 -0.14380758E+02
  0.14260279E+01 -0.14384200E+02
  0.14369973E+01 -0.14387748E+02
  0.14479668E+01 -0.14391382E+02
  0.14589362E+01 -0.14395137E+02
  0.14699057E+01 -0.14399108E+02
  0.14808751E+01 -0.14403409E+02
  0.14918446E+01 -0.14408136E+02
  0.15028140E+01 -0.14413316E+02
  0.15137834E+01 -0.14418906E+02
  0.15247529E+01 -0.14424809E+02
  0.15357223E+01 -0.14430912E+02
  0.15466918E+01 -0.14437112E+02
  0.15576612E+01 -0.14443318E+02
  0.15686307E+01 -0.14449445E+02
  0.15796001E+01 -0.14455399E+02
  0.15905696E+01 -0.14461089E+02
  0.16015390E+01 -0.14466448E+02
  0.16125085E+01 -0.14471456E+02
  0.16234779E+01 -0.14476153E+02
  0.16344473E+01 -0.14480623E+02
  0.16454168E+01 -0.14484973E+02
  0.16563862E+01 -0.14489299E+02
  0.16673557E+01 -0.14493669E+02
  0.16783251E+01 -0.14498123E+02
  0.16892946E+01 -0.14502688E+02
  0.17002640E+01 -0.14507385E+02
  0.17112335E+01 -0.14512233E+02
  0.17222029E+01 -0.14517226E+02
  0.17331724E+01 -0.14522316E+02
  0.17441418E+01 -0.14527409E+02
  0.17551112E+01 -0.14532385E+02
  0.17660807E+01 -0.14537129E+02
  0.17770501E+01 -0.14541564E+02
  0.17880196E+01 -0.14545669E+02
  0.17989890E+01 -0.14549458E+02
  0.18099585E+01 -0.14552964E+02
  0.18209279E+01 -0.14556204E+02
  0.18318974E+01 -0.14559177E+02
